;link;day;DonJ;DonJ-1;InfoJ;InfoJ-1;PersJ;PersJ-1;AttractRelJ-1;CommentJ-1;NJump1J-1;Jump1J;NJumpAJ-1;JumpAJ;ComplRateJ-1;OverSuccessJ-1
3574;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;29;1;1;1;0;0;0;1.0714285714285714;0;3;1;1;0;28;0
3575;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;30;0;1;1;1;1;0;1.103448275862069;0;2;0;0;0;29;0
3576;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;31;1;0;1;1;1;1;1.0666666666666667;0;0;1;0;1;29;0
3577;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;32;1;1;0;1;0;1;1.1290322580645162;1;3;1;1;1;33;0
3578;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;33;0;1;0;0;1;0;1.21875;1;4;0;1;0;36;0
3579;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;34;1;0;0;0;0;1;1.1818181818181819;0;0;1;0;0;36;0
3580;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;35;0;1;0;0;0;0;1.1764705882352942;1;1;0;0;0;37;0
3581;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;36;1;0;0;0;0;0;1.1428571428571428;0;0;1;0;1;37;0
3582;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;37;0;1;1;0;0;0;1.1388888888888888;0;1;0;1;0;39;0
3583;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;38;1;0;1;1;0;0;1.1081081081081081;0;0;1;0;1;39;0
3584;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;39;0;1;0;1;0;0;1.131578947368421;0;2;0;1;0;40;0
3585;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;40;1;0;1;0;0;0;1.1025641025641026;0;0;1;0;1;40;0
3586;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;41;1;1;0;1;0;0;1.1;0;1;1;1;0;43;0
3587;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;42;1;1;0;0;1;0;1.0975609756097562;0;1;1;0;1;44;0
3588;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;43;1;1;0;0;0;1;1.1428571428571428;1;3;1;1;1;48;0
3589;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;44;0;1;0;0;1;0;1.1395348837209303;0;1;0;1;0;50;0
3590;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;45;0;0;0;0;0;1;1.1136363636363635;0;0;0;0;0;50;0
3591;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;46;1;0;1;0;0;0;1.0888888888888888;0;0;1;0;1;50;0
3592;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;47;1;1;1;1;0;0;1.1521739130434783;1;4;1;2;1;60;0
3593;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;48;0;1;1;1;0;0;1.1914893617021276;0;3;0;1;0;65;0
3594;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;49;1;0;0;1;0;0;1.1666666666666667;0;0;1;0;0;65;0
3595;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;50;1;1;0;0;0;0;1.163265306122449;0;1;1;0;0;66;0
3596;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;51;1;1;1;0;0;0;1.16;1;1;1;0;0;66;0
3597;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;52;0;1;0;1;0;0;1.1568627450980393;0;1;0;0;0;67;0
3598;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;53;1;0;0;0;0;0;1.1346153846153846;0;0;1;0;1;67;0
3599;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;54;1;1;0;0;0;0;1.1320754716981132;0;1;1;1;0;69;0
3600;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;55;1;1;0;0;0;0;1.1481481481481481;1;2;1;0;0;70;0
3601;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;56;1;1;0;0;0;0;1.1454545454545455;0;1;1;0;1;70;0
3602;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;57;1;1;0;0;0;0;1.2678571428571428;1;8;1;1;1;75;0
3603;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;58;1;1;0;0;0;0;1.4736842105263157;0;13;1;4;1;90;0
3604;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;59;1;1;1;0;1;0;1.7413793103448276;1;17;1;5;1;105;1
3605;https://www.kisskissbankbank.com/fr/projects/festival-bd-9e-l-yeu-edition-2;60;1;1;0;1;0;1;1.8983050847457628;1;11;1;4;1;119;1
3606;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;1;1;0;1;0;0;0;0.0;0;0;1;0;1;0;0
3607;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;2;1;1;0;1;0;0;4.0;0;4;1;1;1;3;0
3608;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;3;0;1;0;0;0;0;4.5;1;5;0;1;0;9;0
3609;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;4;1;0;1;0;0;0;3.0;1;0;1;0;0;9;0
3610;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;5;1;1;1;1;0;0;2.5;0;1;1;0;1;10;0
3611;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;6;1;1;1;1;0;0;2.6;0;3;1;1;0;13;0
3612;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;7;1;1;0;1;0;0;2.6666666666666665;0;3;1;0;0;15;0
3613;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;8;1;1;1;0;1;0;2.5714285714285716;0;2;1;0;0;16;0
3614;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;9;1;1;1;1;0;1;2.5;0;2;1;0;0;18;0
3615;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;10;1;1;1;1;0;0;2.6666666666666665;0;4;1;0;0;21;0
3616;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;11;1;1;1;1;0;0;3.1;1;7;1;0;1;26;0
3617;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;12;1;1;0;1;0;0;3.090909090909091;0;3;1;3;0;34;0
3618;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;13;1;1;1;0;1;0;2.9166666666666665;0;1;1;0;0;34;0
3619;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;14;1;1;1;1;0;1;2.923076923076923;0;3;1;0;1;36;0
3620;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;15;1;1;0;1;0;0;2.9285714285714284;1;3;1;2;0;46;0
3621;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;16;1;1;0;0;0;0;3.0;0;4;1;0;0;49;0
3622;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;17;0;1;1;0;0;0;2.9375;0;2;0;0;0;50;0
3623;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;18;0;0;0;1;0;0;2.764705882352941;0;0;0;0;0;50;0
3624;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;19;0;0;0;0;0;0;2.611111111111111;0;0;0;0;0;50;0
3625;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;20;1;0;0;0;0;0;2.473684210526316;0;0;1;0;1;50;0
3626;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;21;1;1;0;0;0;0;2.4;0;1;1;1;0;53;0
3627;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;22;1;1;1;0;0;0;2.3333333333333335;0;1;1;0;0;54;0
3628;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;23;1;1;1;1;0;0;2.409090909090909;0;4;1;0;0;56;0
3629;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;24;1;1;0;1;0;0;2.4347826086956523;0;3;1;0;0;58;0
3630;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;25;0;1;0;0;0;0;2.4166666666666665;0;2;0;0;0;59;0
3631;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;26;1;0;0;0;0;0;2.32;0;0;1;0;0;59;0
3632;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;27;1;1;0;0;0;0;2.3846153846153846;0;4;1;0;0;62;0
3633;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;28;1;1;0;0;0;0;2.3333333333333335;0;1;1;0;1;63;0
3634;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;29;0;1;0;0;0;0;2.2857142857142856;0;1;0;1;0;68;0
3635;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;30;1;0;0;0;0;0;2.206896551724138;0;0;1;0;0;68;0
3636;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;31;1;1;0;0;0;0;2.1666666666666665;0;1;1;0;0;69;0
3637;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;32;1;1;0;0;0;0;2.129032258064516;0;1;1;0;1;69;0
3638;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;33;1;1;0;0;0;0;2.125;0;2;1;1;0;75;0
3639;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;34;1;1;0;0;0;0;2.1818181818181817;0;4;1;0;0;78;0
3640;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;35;1;1;0;0;0;0;2.2058823529411766;0;3;1;0;1;80;0
3641;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;36;1;1;0;0;0;0;2.2285714285714286;1;3;1;1;0;83;0
3642;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;37;1;1;0;0;0;0;2.2222222222222223;0;2;1;0;0;84;0
3643;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;38;0;1;1;0;0;0;2.2162162162162162;0;2;0;0;0;85;0
3644;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;39;1;0;0;1;0;0;2.1578947368421053;0;0;1;0;0;85;0
3645;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;40;1;1;0;0;0;0;2.1538461538461537;0;2;1;0;0;85;0
3646;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;41;1;1;0;0;0;0;2.15;0;2;1;0;1;87;0
3647;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;42;1;1;0;0;0;0;2.1707317073170733;0;3;1;1;0;90;0
3648;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;43;1;1;0;0;0;0;2.261904761904762;0;6;1;0;0;95;0
3649;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;44;0;1;0;0;0;0;2.2325581395348837;0;1;0;0;0;95;0
3650;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;45;0;0;0;0;0;0;2.1818181818181817;1;0;0;0;0;95;0
3651;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;46;1;0;1;0;0;0;2.1333333333333333;0;0;1;0;1;95;0
3652;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;47;0;1;0;1;0;0;2.130434782608696;0;2;0;1;0;97;0
3653;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;48;0;0;0;0;0;0;2.0851063829787235;0;0;0;0;0;97;0
3654;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;49;0;0;1;0;0;0;2.0416666666666665;0;0;0;0;0;97;0
3655;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;50;0;0;0;1;0;0;2.0;0;0;0;0;0;97;0
3656;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;51;1;0;0;0;0;0;1.96;0;0;1;0;0;97;0
3657;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;52;0;1;0;0;0;0;1.9411764705882353;0;1;0;0;0;98;0
3658;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;53;0;0;0;0;0;0;1.9038461538461537;0;0;0;0;0;98;0
3659;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;54;1;0;0;0;0;0;1.8679245283018868;0;0;1;0;1;98;0
3660;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;55;1;1;0;0;0;0;1.8518518518518519;0;1;1;1;0;101;1
3661;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;56;1;1;1;0;0;0;1.8727272727272728;0;3;1;0;0;103;1
3662;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;57;0;1;0;1;0;0;1.875;0;2;0;0;0;105;1
3663;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;58;0;0;0;0;0;0;1.8421052631578947;0;0;0;0;0;105;1
3664;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;59;0;0;0;0;0;0;1.8103448275862069;0;0;0;0;0;105;1
3665;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;60;1;0;0;0;0;0;1.7796610169491525;0;0;1;0;0;105;1
3666;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;61;0;1;0;0;0;0;1.7833333333333334;0;2;0;0;0;106;1
3667;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;62;1;0;0;0;0;0;1.7540983606557377;0;0;1;0;0;106;1
3668;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;63;1;1;0;0;0;0;1.7419354838709677;0;1;1;0;0;107;1
3669;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;64;0;1;0;0;0;0;1.746031746031746;0;2;0;0;0;108;1
3670;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;65;0;0;0;0;0;0;1.71875;0;0;0;0;0;108;1
3671;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;66;1;0;1;0;0;0;1.6923076923076923;0;0;1;0;1;108;1
3672;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;67;1;1;0;1;0;0;1.6818181818181819;0;1;1;1;0;116;1
3673;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;68;0;1;0;0;0;0;1.671641791044776;0;1;0;0;0;117;1
3674;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;69;1;0;0;0;0;0;1.6470588235294117;0;0;1;0;0;117;1
3675;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;70;0;1;0;0;0;0;1.6376811594202898;0;1;0;0;0;118;1
3676;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;71;0;0;0;0;0;0;1.6142857142857143;0;0;0;0;0;118;1
3677;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;72;1;0;0;0;0;0;1.591549295774648;0;0;1;0;1;118;1
3678;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;73;1;1;0;0;0;0;1.5972222222222223;0;2;1;1;0;119;1
3679;https://www.kisskissbankbank.com/fr/projects/les-garcons-bleus-12-portraits;74;1;1;0;0;0;0;1.6164383561643836;0;3;1;0;0;122;1
3680;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;1;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3681;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;2;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3682;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;3;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3683;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;4;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3684;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;5;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3685;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;6;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3686;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;7;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3687;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;8;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3688;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;9;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3689;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;10;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3690;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;11;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3691;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;12;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3692;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;13;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3693;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;14;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3694;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;15;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3695;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;16;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3696;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;17;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3697;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;18;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0
3698;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;19;0;0;1;0;0;0;0.0;0;0;0;0;0;0;0
3699;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;20;0;0;0;1;0;0;0.0;0;0;0;0;0;0;0
3700;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;21;1;0;1;0;0;0;0.0;0;0;1;0;1;0;0
3701;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;22;0;1;1;1;0;0;0.3333333333333333;0;7;0;1;0;11;0
3702;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;23;1;0;0;1;0;0;0.3181818181818182;1;0;1;0;1;11;0
3703;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;24;1;1;0;0;0;0;0.5652173913043478;1;6;1;1;1;19;0
3704;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;25;0;1;1;0;0;0;0.6666666666666666;0;3;0;2;0;27;0
3705;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;26;1;0;1;1;0;0;0.64;0;0;1;0;0;27;0
3706;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;27;1;1;1;1;0;0;0.6538461538461539;0;1;1;0;0;28;0
3707;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;28;0;1;0;1;0;0;0.8148148148148148;1;5;0;0;0;34;0
3708;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;29;0;0;1;0;0;0;0.7857142857142857;1;0;0;0;0;34;0
3709;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;30;1;0;1;1;0;0;0.7586206896551724;0;0;1;0;0;34;0
3710;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;31;1;1;0;1;0;0;0.7666666666666667;0;1;1;0;1;35;0
3711;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;32;0;1;1;0;0;0;0.7741935483870968;0;1;0;1;0;39;0
3712;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;33;0;0;1;1;0;0;0.75;1;0;0;0;0;39;0
3713;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;34;1;0;0;1;0;0;0.7272727272727273;0;0;1;0;0;39;0
3714;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;35;1;1;0;0;0;0;0.7352941176470589;1;1;1;0;0;40;0
3715;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;36;1;1;1;0;0;0;0.7428571428571429;1;1;1;0;0;41;0
3716;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;37;0;1;0;1;0;0;0.75;0;1;0;0;0;43;0
3717;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;38;1;0;0;0;0;0;0.7297297297297297;1;0;1;0;0;43;0
3718;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;39;1;1;0;0;0;0;0.7368421052631579;0;1;1;0;1;45;0
3719;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;40;0;1;1;0;0;0;0.7435897435897436;0;1;0;1;0;48;0
3720;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;41;0;0;0;1;0;0;0.725;0;0;0;0;0;48;0
3721;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;42;1;0;0;0;0;0;0.7073170731707317;0;0;1;0;1;48;0
3722;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;43;0;1;0;0;0;0;0.7857142857142857;0;4;0;1;0;56;0
3723;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;44;1;0;0;0;0;0;0.7674418604651163;1;0;1;0;0;56;0
3724;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;45;0;1;0;0;0;0;0.7727272727272727;0;1;0;0;0;57;0
3725;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;46;0;0;0;0;0;0;0.7555555555555555;0;0;0;0;0;57;0
3726;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;47;1;0;0;0;0;0;0.7391304347826086;0;0;1;0;0;57;0
3727;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;48;0;1;0;0;0;0;0.7446808510638298;0;1;0;0;0;59;0
3728;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;49;0;0;0;0;0;0;0.7291666666666666;0;0;0;0;0;59;0
3729;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;50;0;0;1;0;0;0;0.7142857142857143;0;0;0;0;0;59;0
3730;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;51;0;0;0;1;0;0;0.7;0;0;0;0;0;59;0
3731;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;52;0;0;0;0;0;0;0.6862745098039216;0;0;0;0;0;59;0
3732;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;53;0;0;0;0;0;0;0.6730769230769231;0;0;0;0;0;59;0
3733;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;54;1;0;1;0;0;0;0.660377358490566;0;0;1;0;0;59;0
3734;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;55;1;1;1;1;0;0;0.6666666666666666;0;1;1;0;1;60;0
3735;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;56;1;1;0;1;0;0;0.7272727272727273;0;4;1;3;1;77;0
3736;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;57;1;1;0;0;0;0;0.7678571428571429;0;3;1;1;1;97;0
3737;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;58;1;1;0;0;0;0;0.8070175438596491;1;3;1;1;0;103;1
3738;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;59;0;1;0;0;0;0;0.8103448275862069;1;1;0;0;0;105;1
3739;https://www.kisskissbankbank.com/fr/projects/la-tete-en-l-air-les-pieds-sur-terre-les-mains-dans-l-argile;60;0;0;0;0;0;0;0.7966101694915254;1;0;0;0;0;105;1
